Rooms,Price,Distance,Bathroom,Car,Landsize,BuildingArea,Lattitude,Longtitude,YearSold,Season_Fall,Season_Spring,Season_Summer,Season_Winter,AgeAtSale,Type_h,Type_t,Type_u,Council_Banyule,Council_Bayside,Council_Boroondara,Council_Brimbank,Council_Cardinia,Council_Casey,Council_Darebin,Council_Frankston,Council_Glen Eira,Council_Greater Dandenong,Council_Hobsons Bay,Council_Hume,Council_Kingston,Council_Knox,Council_Macedon Ranges,Council_Manningham,Council_Maribyrnong,Council_Maroondah,Council_Melbourne,Council_Melton,Council_MissingCouncil,Council_Monash,Council_Moonee Valley,Council_Moorabool,Council_Moreland,Council_Nillumbik,Council_Port Phillip,Council_Stonnington,Council_Unavailable,Council_Whitehorse,Council_Whittlesea,Council_Wyndham,Council_Yarra,Council_Yarra Ranges,Region_Eastern Metropolitan,Region_Eastern Victoria,Region_Northern Metropolitan,Region_Northern Victoria,Region_South-Eastern Metropolitan,Region_Southern Metropolitan,Region_Western Metropolitan,Region_Western Victoria
0.3333333333333333,1330000.0,0.05274261603375527,0.3333333333333333,0.2,0.195,0.035231116121758735,0.4796502903373181,0.5147276481444294,1.0,0,1,0,0,0.6329787234042553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.2222222222222222,900000.0,0.05274261603375527,0.3333333333333333,0.2,0.0,0.048853814355505454,0.47704051673517256,0.5153671862152294,1.0,0,1,0,0,0.047872340425531915,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.1111111111111111,500000.0,0.05274261603375527,0.0,0.1,0.0,0.014092446448703494,0.48721863378352737,0.5165548997752296,0.0,0,0,1,0,0.2553191489361702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.1111111111111111,1100000.0,0.05274261603375527,0.3333333333333333,0.1,0.031,0.035231116121758735,0.4788673582566787,0.5170117126829723,0.0,0,0,1,0,0.02659574468085106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.1111111111111111,1315000.0,0.05274261603375527,0.0,0.0,0.03675,0.021138669673055242,0.478736869576565,0.5136312971659436,0.0,1,0,0,0,0.6276595744680851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.0,426000.0,0.05274261603375527,0.0,0.1,0.0,0.00977076287110109,0.4870881451034137,0.5180167010798868,0.0,0,0,1,0,0.2553191489361702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.2222222222222222,1447500.0,0.05274261603375527,0.6666666666666667,0.1,0.0415,0.046223224351747465,0.48695765642331423,0.5192044146399439,0.0,0,0,1,0,0.031914893617021274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.0,457000.0,0.05274261603375527,0.0,0.1,0.0,0.011273957158962795,0.47899784693677816,0.5159153617044581,0.0,0,0,1,0,0.2553191489361702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.1111111111111111,1135000.0,0.05274261603375527,0.3333333333333333,0.2,0.0245,0.03325817361894025,0.48852352058459303,0.5147276481444294,0.0,0,0,1,0,0.5212765957446808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3333333333333333,1542000.0,0.05274261603375527,0.6666666666666667,0.1,0.0,0.07074408117249155,0.48995889606577236,0.5159153617044581,0.0,1,0,0,0,0.2553191489361702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.2222222222222222,1290000.0,0.05274261603375527,0.3333333333333333,0.2,0.03675,0.002254791431792559,0.48265152997977623,0.5139053849105721,1.0,0,0,0,1,0.26063829787234044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.2222222222222222,1290000.0,0.05274261603375527,0.0,0.1,0.042,0.03213077790304397,0.4882625432243799,0.5152758236336865,1.0,0,0,0,1,0.3670212765957447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.0,470000.0,0.05274261603375527,0.0,0.1,0.0,0.011273957158962795,0.4819990865792363,0.5155499113783151,0.0,0,0,1,0,0.02659574468085106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.1111111111111111,1180000.0,0.05274261603375527,0.0,0.0,0.0405,0.022829763246899663,0.4870881451034137,0.5150930984705724,0.0,1,0,0,0,0.6276595744680851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.2222222222222222,1195000.0,0.05274261603375527,0.3333333333333333,0.1,0.03,0.03325817361894025,0.4863052130227743,0.5149103733074867,0.0,1,0,0,0,0.10638297872340426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.1111111111111111,1012500.0,0.05274261603375527,0.0,0.0,0.0455,0.020293122886133032,0.48643570170287376,0.5169203501014294,0.0,0,1,0,0,0.6276595744680851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.1111111111111111,1030000.0,0.05274261603375527,0.0,0.1,0.043000000000000003,0.02001127395715896,0.47795393749592563,0.5141794726551723,0.0,0,0,1,0,0.46808510638297873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.2222222222222222,840000.0,0.28481012658227844,0.3333333333333333,0.1,0.07575,0.06059751972942502,0.5961766816728584,0.40765070257825187,0.0,1,0,0,0,0.010638297872340425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,730000.0,0.28481012658227844,0.3333333333333333,0.1,0.0,0.03804960541149944,0.5931754420304003,0.40536663803970896,0.0,0,0,0,1,0.28191489361702127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,770000.0,0.28481012658227844,0.3333333333333333,0.1,0.0,0.03804960541149944,0.5931754420304003,0.40536663803970896,1.0,0,1,0,0,0.2872340425531915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1111111111111111,603000.0,0.28481012658227844,0.0,0.1,0.068,0.02085682074408117,0.5813009721406672,0.41678696073236665,1.0,0,1,0,0,0.3670212765957447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,700000.0,0.28481012658227844,0.3333333333333333,0.2,0.059750000000000004,0.03494926719278467,0.5912181118287947,0.41285836972610923,1.0,0,1,0,0,0.05319148936170213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,600000.0,0.28481012658227844,0.0,0.1,0.0725,0.029875986471251406,0.5840412344229122,0.404361649642766,1.0,0,1,0,0,0.2074468085106383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1111111111111111,500000.0,0.28481012658227844,0.0,0.1,0.042,0.021420518602029315,0.5916095778691215,0.4153251594277094,1.0,0,1,0,0,0.0425531914893617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,720000.0,0.28481012658227844,0.0,0.1,0.155,0.02959413754227734,0.5970901024336115,0.41605606008005225,0.0,0,0,1,0,0.2553191489361702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3333333333333333,785000.0,0.28481012658227844,0.0,0.2,0.14925,0.032976324689966176,0.5858680759444113,0.4087470535567377,0.0,0,0,1,0,0.2553191489361702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5555555555555556,725000.0,0.28481012658227844,0.6666666666666667,0.2,0.244,0.0496054114994363,0.5884778495465497,0.40353938640890874,0.0,0,1,0,0,0.20212765957446807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1111111111111111,450000.0,0.28481012658227844,0.0,0.1,0.0275,0.02254791431792559,0.5914790891890078,0.40125532187039425,0.0,0,1,0,0,0.015957446808510637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1111111111111111,515000.0,0.28481012658227844,0.0,0.1,0.035250000000000004,0.0177564825253664,0.580779017420241,0.4170610484769668,0.0,1,0,0,0,0.02659574468085106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1111111111111111,530000.0,0.28481012658227844,0.0,0.1,0.03,0.023675310033821874,0.5891302929470896,0.4087470535567377,0.0,1,0,0,0,0.031914893617021274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,895000.0,0.28481012658227844,0.0,0.6000000000000001,0.26575,0.0346674182638106,0.587172962745484,0.4028998483381372,0.0,1,0,0,0,0.22872340425531912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,805000.0,0.28481012658227844,0.0,0.1,0.0,0.026775648252536637,0.5913486005089084,0.4079247903228804,0.0,0,0,0,1,0.3617021276595745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,752000.0,0.28481012658227844,0.0,0.1,0.06625,0.033821871476888386,0.5802570626998076,0.41450289619385217,1.0,0,0,0,1,0.1382978723404255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1111111111111111,440000.0,0.28481012658227844,0.0,0.1,0.048,0.02170236753100338,0.5965681477131852,0.40829024064905184,0.0,0,0,1,0,0.2553191489361702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.4444444444444445,755000.0,0.28481012658227844,0.3333333333333333,0.2,0.149,0.06050357008643367,0.5873034514255906,0.40025033347342287,0.0,0,1,0,0,0.2553191489361702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,700000.0,0.28481012658227844,0.3333333333333333,0.2,0.04125,0.0346674182638106,0.584432700463239,0.4158733349169381,0.0,1,0,0,0,0.047872340425531915,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,830000.0,0.28481012658227844,0.0,0.2,0.24275,0.029030439684329203,0.595393749592219,0.4058234509474232,0.0,0,1,0,0,0.30851063829787234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1111111111111111,462500.0,0.28481012658227844,0.0,0.1,0.041,0.02170236753100338,0.5912181118287947,0.41523379684616657,0.0,0,0,1,0,0.0797872340425532,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,670000.0,0.28481012658227844,0.3333333333333333,0.2,0.16425,0.048853814355505454,0.5845631891433456,0.4041789244796803,0.0,0,0,1,0,0.2553191489361702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1111111111111111,675000.0,0.28481012658227844,0.0,0.1,0.153,0.025366403607666288,0.5952632609121196,0.4062802638551375,0.0,0,0,1,0,0.22872340425531912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,1042000.0,0.28481012658227844,0.3333333333333333,0.5,0.153,0.046223224351747465,0.5970901024336115,0.4091125038829091,0.0,0,0,1,0,0.3617021276595745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,910000.0,0.28481012658227844,0.0,0.1,0.19375,0.02959413754227734,0.5895217589874093,0.4126756445630235,0.0,1,0,0,0,0.2553191489361702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3333333333333333,773000.0,0.28481012658227844,0.6666666666666667,0.4,0.13275,0.0842728297632469,0.585346121223985,0.39842308184259423,0.0,1,0,0,0,0.20212765957446807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,810000.0,0.28481012658227844,0.6666666666666667,0.2,0.13875,0.05129650507328072,0.5824753702616334,0.399793520565737,1.0,0,1,0,0,0.2074468085106383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,715000.0,0.28481012658227844,0.3333333333333333,0.2,0.1055,0.03269447576099211,0.5982645005545777,0.4087470535567377,1.0,0,1,0,0,0.1276595744680851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,790000.0,0.28481012658227844,0.0,0.30000000000000004,0.1535,0.02959413754227734,0.5943498401513665,0.4119447439106807,1.0,0,1,0,0,0.26063829787234044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,540000.0,0.28481012658227844,0.3333333333333333,0.1,0.04025,0.02564825253664036,0.5895217589874093,0.4096606793721662,0.0,0,0,1,0,0.0425531914893617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,825000.0,0.28481012658227844,0.3333333333333333,0.1,0.07325,0.025930101465614433,0.5935669080707271,0.40728525225208045,0.0,1,0,0,0,0.30851063829787234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,685000.0,0.28481012658227844,0.0,0.1,0.14475,0.029030439684329203,0.5901742023879422,0.40335666124582303,0.0,0,1,0,0,0.22872340425531912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,805000.0,0.28481012658227844,0.0,0.1,0.15575,0.02959413754227734,0.5956547269524322,0.41130520583990915,0.0,0,0,1,0,0.2553191489361702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1111111111111111,510000.0,0.28481012658227844,0.0,0.1,0.035250000000000004,0.01860202931228861,0.593305930710514,0.40920386646445195,0.0,0,0,1,0,0.2553191489361702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,612000.0,0.28481012658227844,0.3333333333333333,0.1,0.053,0.048853814355505454,0.596046192992759,0.41167065616605214,0.0,0,0,1,0,0.2553191489361702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2222222222222222,662000.0,0.28481012658227844,0.0,0.2,0.153,0.02959413754227734,0.5976120571540378,0.41084839293216646,0.0,0,1,0,0,0.2553191489361702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
